"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Sekti B.A.; Widodo A.M.","Sekti, Binastya Anggara (58083831000); Widodo, Agung Mulyo (57209241510)","58083831000; 57209241510","Enhancing Climate and Weather Prediction With Machine Learning: A Support Vector Machine Approach","2026","Innovations in Eco-Friendly Materials and Sustainable Energy","","","","267","292","0","10.4018/979-8-3373-6048-5.ch011","https://www.scopus.com/pages/publications/105046457062?origin=resultslist","Climate change and extreme weather variability are major challenges of the 21st century affecting agriculture, health, energy, and infrastructure. Accurate weather forecasts are crucial to reducing risk and supporting adaptation strategies. This chapter discusses the application of machine learning, specifically Support Vector Machine, to improve the accuracy of climate and weather predictions. It begins with a review of the challenges of climate change and the limitations of traditional methods, then introduces the role of machine learning in meteorology. An in-depth explanation of SVM is presented by highlighting its ability to handle nonlinear and high-dimensional data. Using meteorological data from 2012–2015 (temperature, rainfall, humidity, wind, and weather conditions), pre-processing, model training, and evaluation were carried out. The results showed that SVM was superior to conventional statistical models, especially under conditions of high variability. It also explores applications in many sectors and future research directions towards sustainable climate resilience. © 2027 by IGI Global Scientific Publishing. All rights reserved.","","Climate change; Extreme weather; Learning systems; Weather forecasting; Wind forecasting; Adaptation strategies; Climate prediction; Condition; Energy; Extreme weather; High dimensional data; Machine-learning; Support vectors machine; Weather prediction; Weather variability; Support vector machines","Book chapter","Final","","Scopus","2-s2.0-105046457062"
"Kumar S.","Kumar, Sanjeev (57218172727)","57218172727","Sources and determinants of agricultural growth in uttar pradesh: Agro-climatic zone level analysis","2021","Indian Journal of Economics and Development","17","3","","534","543","2","10.35716/IJED/20274","https://www.scopus.com/pages/publications/85117219534?origin=resultslist","The present paper inspects the sources and determinants of agricultural growth for the crop sector in Uttar Pradesh (India) from 2004-05 to 2015-16. The decomposition and panel data regression was used to derive the results at the agro-climatic zone (ACZ) level in Uttar Pradesh. The results revealed that: First, growth prospects via area expansion were limited due to land constraints in all agro-climatic Zones except Zone-2 and 7. Second, agricultural growth decomposing to output prices was the highest in Zone-1 and 5 while lowest in Zone-7 and 8. Third, agricultural growth had the highest stake in yields in agro-climatic Zone-8 and 4, while lowest in Zone-2 and 1. Fourth, it was witnessed that diversification was an important source of agricultural growth across all ACZ in Uttar Pradesh. It was also observed that the contribution of various sources to agricultural growth by the crop sector across the various zone level had widespread fluctuations. Moreover, the panel data regression results showed that the rural infrastructure along with mechanization had a positive and significant impact on per ha value of the output of the crop sector while climatic factors viz., temperature difference and rainfall variability agricultural markets per hectare had influenced negatively of per hectare value of output by crop sector. The findings suggested a need to improve the rural infrastructural, institutional, technological, and climatic strengthening through new programmes and policies, directly or indirectly affecting agricultural growth, food security, and farmers' income. © 2021 The Society of Economics and Development, except certain content provided by third parties.","Agro-climatic zone; Decomposition; Growth; Rural infrastructure","","Article","Final","","Scopus","2-s2.0-85117219534"
"Thann O.H.; Yuhuan Z.; Ahmad M.; Birau R.; Popescu V.; Mitroi A.T.; Imran Z.A.; Ahad M.; Pricină G.N.","Thann, Ode Htwee (59201778300); Yuhuan, Zhao (60042805500); Ahmad, Mobeen (59172832000); Birau, Ramona (55907587900); Popescu, Virgil (56069926800); Mitroi, Adrian T. (57201116744); Imran, Zulfiqar Ali (57218609268); Ahad, Muhammad (57193532172); Pricină, Gabriel Nicolae (56199203100)","59201778300; 60042805500; 59172832000; 55907587900; 56069926800; 57201116744; 57218609268; 57193532172; 56199203100","Impact of climate variability on Myanmar’s agricultural, total exports, and textile industry: Asymmetric and dynamic multipliers; [Impactul variabilității climatice asupra agriculturii, exporturilor totale și industriei textile din Myanmar: Multiplicatori asimetrici și dinamici]","2025","Industria Textila","76","4","","530","546","1","10.35530/IT.076.04.20259","https://www.scopus.com/pages/publications/105015586314?origin=resultslist","Climate change brings uncertainty and instability to ecosystems, economies, and global supply chains. It also significantly influences the total export value of countries that heavily rely on agriculture for economic growth. This study investigates the effects of climate variability on Myanmar’s agricultural and total exports. This study uses the nonlinear autoregressive distributed lag (NARDL) approach for the annual data from 1990 to 2021. This study finds that rainfall negatively affects agricultural and total exports. Increasing rainfall leads to declining agricultural exports, whereas decreasing rainfall enhances total exports in the long run. Decreasing rainfall declines agricultural exports, while increasing rainfall diminishes total exports in the short run. Carbon emissions (CO2) adversely affect agricultural and total exports in both runs. However, temperatures positively impact agricultural and total exports in both runs. In controlled variables, increased GDP has a positive impact on both agricultural and total exports. The textile and garment industry in Myanmar is perceived as an economic sector that is mainly export-oriented. Agricultural production contributes significantly to agricultural exports, which enhances total exports. This study offers new policy insights to adapt and mitigate climate change’s influence on Myanmar’s export sectors. © 2025, Institute National Cercetare-Dezvoltare Textiles Pielarie. All rights reserved.","agricultural commodities; agricultural export; climate variability; garment industry; Myanmar; NARDL; textile field; total export","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105015586314"
"Pedro G.M.","Pedro, García Montero (57190186299)","57190186299","Climate change: possible impacts on agriculture in the context of Latin America and Venezuela; [EL CAMBIO CLIMÁTICO: POSIBLES IMPACTOS EN LA AGRICULTURA EN EL CONTEXTO DE AMÉRICA LATINA Y VENEZUELA]","2022","Agroalimentaria","28","55","","167","189","3","","https://www.scopus.com/pages/publications/85149879544?origin=resultslist","It is a fact that agriculture is a productive activity that is highly dependent on environmental conditions and very sensitive to climate variability and climate change. All the scenarios described strongly suggest that the effects on agriculture will be severe in Latin America and the Caribbean (LAC) and therefore in Venezuela, where small-scale and subsistence farmers will be the most sensitive and vulnerable to changes in climate variability. This article is the result of a process of reviewing information related to the impacts of climate change in the context of LAC, with an emphasis on Venezuela. Climate models project that climate change would negatively affect yields, cultivated areas, and production of many crops in the tropics, in addition to potentially limiting the advances in food security that would be achieved in a scenario without climate change. In recent years, climate change has highlighted the high levels of vulnerability to which the countries of the region are exposed. The short-term challenge for LAC – and particularly for Venezuela, is to identify the degrees of vulnerability and design appropriate adaptation measures. Climate change will cause an alteration in the country’s agro-climatic conditions, and in the geography of land suitability, by the time it will introduce future changes in the production systems of numerous crops or the implementation of new agricultural products and production systems. Therefore, it will be necessary to promote basic research lines in the adaptation of crops and agronomic practices to future climatic conditions. However, it also opens up opportunities for new crops with potential added value through productive transformation. Hence, actions to adapt to climate change should be linked to national development and poverty reduction strategies. © 2022, Centro de Investigaciones Agroalimentarias (CIAAL). All rights reserved.","adaptation measures; Climate change; climate variability; food security; García Montero; Latin America; Pedro (167-189); small producers; Venezuela","","Article","Final","","Scopus","2-s2.0-85149879544"
"Băltăreţu A.-M.","Băltăreţu, Andreea-Mihaela (35253499800)","35253499800","Challenges of climate change in Romania","2015","Quality - Access to Success","16","","","105","112","0","","https://www.scopus.com/pages/publications/84939462518?origin=resultslist","Climate warming is a real phenomenon of our times, recognized worldwide and already evidenced by the analysis of observational data for long periods of time. The simulations performed with complex global climate models have shown that the main causes are both natural (variations in solar radiation and volcanic activity) and anthropogenic (combustion of fossil fuels, changing land use etc.). In Romania, the climate variability will have direct effects on certain sectors such as agriculture, forestry, water administration, infrastructure; it will lead to periods of vegetation change, and displacement of the lines between the forests and meadows, and it will determine the increase of the frequency and intensity of extreme weather events (storms, floods, droughts). The changes in the climate regime of Romania fit in the global context, taking into account the regional conditions: increased temperatures and more pronounced droughts in the summer; the agriculture will be most affected and there will be a considerable decrease of forest productivity and increased extreme weather events. © 2015, SRAC - Societatea Romana Pentru Asigurarea Calitatii. All Rights Reserved.","Atmospheric phenomena; Climate change; Climate scenarios; Droughts; Global warming; Heat waves","","Article","Final","","Scopus","2-s2.0-84939462518"
"Giannoccaro G.; Prosperi M.; Zanni G.","Giannoccaro, Giacomo (57001281500); Prosperi, Maurizio (59563978800); Zanni, Giacomo (36638943400)","57001281500; 59563978800; 36638943400","Assessing the Impact of Alternative Water Pricing Schemes on Income Distribution","2010","Journal of Agricultural Economics","61","3","","527","544","21","10.1111/j.1477-9552.2010.00252.x","https://www.scopus.com/pages/publications/77955725753?origin=resultslist","The reform of water pricing policies may represent an effective instrument for enhancing the efficient use of water resource. However, policy makers fear that a change in the pricing methods may cause income loss for some farmers, and that this income inequality may generate public discontent and policy inertia. The aim of this paper was to compare some pricing methods in order to measure their effects on income distribution. The analysis focuses on the income distribution among different types of farms, and the income distribution between different social groups (landowners, capitalists and workers) in the short term. A linear programing model based on expected utility theory is used to take into account the effect of commodity prices and rainfall variability, which are among the most relevant factors affecting farmers' income. According to the findings, water pricing schemes do not affect the income distribution among farm types, although a significant impact emerges on the distribution among social groups, and in particular on the wages of temporary workers. © 2010 The Authors. Journal compilation © 2010 The Agricultural Economics Society.","Efficiency; Equity; EU water framework directive; Linear programing; Water pricing policy","Europe; agriculture; equity; European Union; income distribution; linear programing; numerical model; policy reform; pricing policy; water economics; water resource","Article","Final","","Scopus","2-s2.0-77955725753"
"Ouyang Y.; Weng D.; Guo M.; Chen L.","Ouyang, Yanyan (57193653057); Weng, Dabin (58683318600); Guo, Mengmeng (54410554200); Chen, Liqiang (60338788300)","57193653057; 58683318600; 54410554200; 60338788300","The Impact of Temperature Changes on International Trade","2026","China and World Economy","34","1","","224","255","2","10.1111/cwe.70010","https://www.scopus.com/pages/publications/105027923608?origin=resultslist","The irreversible trend of rising temperatures is accelerating the reshaping of the international trade landscape. This study empirically examined the impact of temperature variation on the scale of international trade using data on Chinese listed firms' import and export and annual temperature changes in Chinese cities and trade partners from 2000 to 2016. The results indicated that temperature changes in firms' headquarter cities and in trade partners were significantly and negatively associated with the scale of imports and exports. Firms' operational capabilities in home country and meteorological disasters in trade partners were key channels through which temperature variation affected trade outcomes. The negative effects of temperature fluctuations in both locations were stronger for heat-sensitive firms, non-state-owned firms, firms with high research and development investment, and firms trading with low-income partners. These findings contribute to a deeper understanding of the relationship between climate volatility and international trade. © 2026 Institute of World Economics and Politics, Chinese Academy of Social Sciences.","imports and exports; meteorological disaster; operational capability; temperature changes","","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-105027923608"
"Kimani S.M.; Muklason A.; Anggraeni W.","Kimani, Samuel Mbugua (60226446000); Muklason, Ahmad (25825411900); Anggraeni, Wiwik (55876734400)","60226446000; 25825411900; 55876734400","A Narrative Review of Normalized Difference Vegetation Index (NDVI)-Based Time-Series Crop Yield Prediction Using Machine Learning and Deep Learning","2026","Proceeding - ISIBER 2026: International Seminar on Intelligent Business and Edge-Computing Research","","","","668","673","0","10.1109/ISIBER68248.2026.11470532","https://www.scopus.com/pages/publications/105037628225?origin=resultslist","Accurate crop yield prediction is vital for food security, precision agriculture, and responsive decision-making under increasing climate variability. This review critically examines state-of-the-art Normalized Difference Vegetation Index (NDVI) time-series methods that leverage machine learning and deep learning to predict yields and assess crop status, highlighting recent advances in remote sensing and artificial intelligence for large-scale agricultural monitoring. This narrative review analyzes studies that use satellite-derived NDVI time series with additional data sources, such as weather, soil, and yield records. Methods are categorized into traditional machine learning, deep learning, and hybrid models, highlighting their ability to capture crop and regional variability. Emerging trends including ensemble learning, recurrent and convolutional models, transformer architectures, and explainable AI are examined. Key challenges in data quality, temporal alignment, and model performance across different regions and seasons are identified. By highlighting current research gaps, this review suggests future directions to make NDVI-based predictions more reliable, scalable, and interpretable for precision agriculture. © 2026 IEEE.","crop yield prediction; deep learning; machine learning; normalized difference vegetation index; precision agriculture; remote sensing","Crops; Decision making; Deep learning; Food supply; Forecasting; Learning systems; Precision agriculture; Smart agriculture; Time series; Time series analysis; Crop yield; Crop yield prediction; Deep learning; Learning models; Machine-learning; Normalized difference vegetation index; Normalized difference vegetation index time series; Precision Agriculture; Remote-sensing; Yield prediction; Remote sensing","Conference paper","Final","","Scopus","2-s2.0-105037628225"
"Eslamian S.; Sabzevari Y.","Eslamian, Saeid (15724845200); Sabzevari, Yaser (58142820600)","15724845200; 58142820600","A Broad Review on Blockchain Technology","2026","Smart Water Management: Blockchain in Sustainability and Efficiency","","","","15","32","0","10.1201/9781003686026-2","https://www.scopus.com/pages/publications/105045463251?origin=resultslist","Hydrologic systems are increasingly exposed to pressures from climate variability, population growth, and intensifying water demand. Ensuring resilience, defined as the capacity of water systems to withstand, adapt to, and recover from disruptions, has therefore become a central objective in modern water resources management. At the same time, emerging digital technologies such as blockchain offer new opportunities for secure, transparent, and decentralized data management within the hydrologic sector. This paper provides an introductory overview of hydrologic resilience and explores the potential role of blockchain technology in enhancing system reliability, decision-making, and stakeholder coordination. Key concepts such as system vulnerability, adaptive capacity, decentralized ledgers, smart contracts, and transparent data-sharing frameworks are discussed. By connecting principles of hydrologic science with innovative digital infrastructures, this work highlights pathways for integrating blockchain into water monitoring, allocation, and governance systems to strengthen long-term resilience. © 2027 Yaser Sabzevari, Saeid Eslamian and Faezeh Eslamian.","","Blockchain; Data Sharing; Decision making; Information management; Water management; Block-chain; Climate variability; Decentralised; Digital technologies; Exposed to; Hydrologic systems; Population growth; Water demand; Water resources management; Water system; Population statistics","Book chapter","Final","","Scopus","2-s2.0-105045463251"
"Thimmareddy H.; Paschapur N.S.; Mahadevaprasad A.C.; Meti V.V.; Divya R.; Yashwanth H.R.","Thimmareddy, Hemareddy (58568157700); Paschapur, Nikhil S. (60335334400); Mahadevaprasad, A.C. (60548972800); Meti, Vishwanath V. (60548998000); Divya, R. (60548998100); Yashwanth, H.R. (60548963000)","58568157700; 60335334400; 60548972800; 60548998000; 60548998100; 60548963000","Weather Variability and Crop Yield Forecasting for Sustainable Agriculture","2024","Revolutionising Crop Management Practices for Ensuring Food Security","","","","205","214","0","","https://www.scopus.com/pages/publications/105034479100?origin=resultslist","The Intergovernmental Panel on Climate Change (IPCC) presents compelling evidence of rising temperatures and disrupted precipitation patterns. The urgency is underscored as agriculture faces vulnerabilities, with uncertainties in planting times, water management, and pest control due to increased weather variability. Climate change, driven by anthropogenic activities like fossil fuel combustion and deforestation, intensifies with unprecedented greenhouse gas emissions. Extreme events, including heatwaves, floods, droughts, and storms, accentuate the vulnerabilities of agriculture. Mitigation efforts to reduce emissions are crucial, but adaptation strategies, especially in agriculture, are equally vital. Accurate climate models and forecasting play a pivotal role in building resilience and ensuring food security, demanding a deeper understanding of the intricate interactions between human activities and atmospheric processes. This chapter highlights advanced meteorological techniques fuelled by technological evolution, including remote sensing, high-performance computing, Doppler radar, Lidar, climate modelling, and artificial intelligence. These technologies contribute to precise weather forecasting, climate studies, and disaster management. In the realm of precision agriculture, the significance of crop yield forecasting models is examined. These models leverage historical and current data, climate information, and advanced analytics to empower farmers, policymakers, and stakeholders. Meteorological data integration, machine learning, and remote sensing methods enhance the accuracy of these models. Global case studies underscore the relevance of forecasting models in adapting to variable climatic conditions. The Clean Development Mechanism under the Kyoto Protocol is introduced as a crucial initiative, offering insights into its objectives and operational details in India. Implications for sustainable agriculture include climate resilience, judicious water management, and evidence-based policy formulation. © 2024, Editors.","Climate Change; Extreme Events. IPCC; Yield Forecasting","Climate models; Crops; Data integration; Disaster prevention; Disasters; Food security; Food supply; Greenhouse gases; Kyoto Protocol; Remote sensing; Storms; Technological forecasting; Weather forecasting; Crop yield forecasting; Extreme event.; Extreme events; Forecasting models; Intergovernmental panel on climate changes; Remote-sensing; Sustainable agriculture; Waters managements; Weather variability; Yield forecasting; Climate change","Book chapter","Final","","Scopus","2-s2.0-105034479100"
"Masset E.","Masset, Edoardo (6506907684)","6506907684","The stabilizing effect of irrigation on seasonal expenditure: Evidence from rural Andhra Pradesh","2013","Seasonality, Rural Livelihoods and Development","","","","117","130","0","10.4324/9780203139820-16","https://www.scopus.com/pages/publications/85123144922?origin=resultslist","Irrigation has an obvious positive impact on agricultural production. First, irrigation determines an expansion of the area cropped. This expansion occurs both spatially, by bringing under cultivation previously uncultivated soils, and temporally, by allowing the same area to be cultivated more than once during the same agricultural year. Second, irrigation increases farm yields, because the availability of water allows the adoption of more productive crop varieties and production technologies. Lipton et al. (2003) offer an exhaustive review of the evidence on the links between irrigation and income. There is also considerable evidence on the impact of irrigation on income of all sectors of rural society, not just farmers, as well as on the wider economy. By increasing agricultural production, irrigation determines changes in prices, in wages and in the structure of the labour force that result in significant poverty reduction (Datt and Ravallion, 1998; Fan and Hazell, 2001; Palmer-Jones and Sen, 2003; Quizon and Binswanger, 1986). Much less attention has been devoted to the stabilizing effect of irrigation on rural income. By insulating production from weather variability, irrigation stabilizes income both over the years and within each year. This chapter is concerned with the much neglected analysis of the effect of irrigation on seasonal variability of income and consumption. There are three orders of welfare costs associated with seasonality of income and consumption. First, people have historically responded to the seasonal income cycle by adopting coping strategies, like storing food or borrowing and saving, which have all been found to have economic costs (Fafchamps, 2003). Second, seasonal expenditure fluctuations may interact with health shocks and generate vicious cycles of poverty by progressively impairing households’ productive capacity (Behrman and Deolalikar, 1989; Gill, 1991). Finally, unsmoothed consumption fluctuations imply a welfare cost for risk-averse individuals, the size of which depends on the initial household wealth, the size of the consumption fluctuation and the degree of risk aversion (Newbery and Stiglitz, 1981). By smoothing seasonal income, irrigation has a potentially positive welfare impact that needs to be assessed and quantified. Seasonal poverty analysis has been neglected by researchers, particularly by econ- omists (Gill, 1991). Chambers et al. (1981) attribute this neglect to a bias arising from the lack of seasonal data, excessive specialization of researchers, and general ignorance of the main aspects of rural life. Consumption seasonality in developing countries has been the subject of a small number of studies, which include Paxson (1993), Chaudhuri and Paxson (1994), Jacoby and Skoufias (1998), Dercon and Krishnan (2000), and Pitt and Khandker (2002). The main aim of the first three studies is testing the validity of the permanent income model of consumption over the seasonal cycle. Paxson (1993) uses three cross-sectional household surveys collected in Thailand to compare seasonal consumption patterns of household groups with different income patterns. She finds that consumption is independent of seasonal income fluctuations and attributes the observed seasonal expenditure fluctuations to variations in prices and preferences. Chaudhuri and Paxson (1994) use longitudinal household data of rural India and compare consumption patterns of household groups with distinct income patterns. They find that consumption, though varying over the seasons, does not track income over the seasonal cycle, which they attribute to households’ ability to build precautionary savings rather than to the use of loans. Jacoby and Skoufias (1998) use panel data of rural Indian households and estimate household responses to anticipated and unanticipated seasonal income fluctuations. They find that, in spite of large income fluctuations, households are able to smooth consumption over the seasonal cycle. They attribute households’ smoothing ability to the working of credit markets, and the exchange of gifts between households. Dercon and Krishan (2000) test the dependence of seasonal consumption on income shocks for a panel of Ethiopian households and find that households are unable to insulate consumption from seasonal income shocks. They also observe that households increase consumption in the season in which food prices are low in order to store energy to be released in the season in which returns to labour are high. Pitt and Khandker (2002) analyse expenditure patterns of a short panel of landless Bangladeshi households and find that they are unable to smooth seasonal fluctuations. They conclude that participation in a microcredit programme is strongly motivated by the need to smooth the seasonal pattern of consumption, as individuals tend to self-select into the credit programme during the lean season when consumption reaches its lowest level. There are some descriptive studies showing the impact of irrigation technology in smoothing crop production and labour demand (see Dhawan, 1988; Gill, 1991). The income and consumption stabilization effect of irrigation, however, has been largely overlooked by the economics literature. An impact evaluation of irrigation projects in India found that areas reached by canal irrigation increased cropping intensity by 40 per cent as a result of the increase in the number of growing seasons (IEG, 2007). Paxson (1993) tests the difference in consumption patterns of single and double cropping farm households in Thailand and finds no significant difference in the seasonal consumption patterns between the two groups, in spite of a large difference in income patterns. The present study is similar to the one by Paxson in that it uses cross-sectional data to compare seasonal expenditure patterns of rural households with and without access to irrigation. The purpose of this chapter, however, is not to test the validity of the permanent income hypothesis over the seasonal income cycle. This chapter empirically investigates the seasonal welfare effects of irrigation for farmers with and without irrigation and for agricultural labourers living in irrigated and non-irrigated areas. Rainfall data are employed to test to what extent consumption decisions are affected by expected seasonal income variability. The empirical analysis suggests that non-irrigated households in rural India are unable to fully smooth consumption fluctuations over the seasonal cycle. Conversely, irrigation has a stabilizing effect on household expenditure. The study also finds that expected seasonal variability of rainfall affects seasonal consumption patterns, suggesting that inter-seasonal precautionary saving is one of the strategies adopted by these households to stabilize their expenditure flows. © 2012 Stephen Devereux, Rachel Sabates-Wheeler and Richard Longhurst, selection and editorial matter; individual chapters, the contributors.","","","Book chapter","Final","","Scopus","2-s2.0-85123144922"
